,database,question,verified_output,correct
157,book_2,Show writers who have published a book with price more than 4000000.,SELECT writer FROM book AS T1 JOIN publication AS T2 ON T1.Book_ID = T2.Book_ID WHERE T2.Price > '4000000' ,1
158,book_2,Show the titles of books in descending order of publication price.,SELECT T1.title FROM book AS T1 JOIN publication AS T2 ON T1.Book_ID = T2.Book_ID ORDER BY T2.Publication_Date DESC,0
159,book_2,Show publishers that have more than one publication.,SELECT publisher FROM publication GROUP BY publication.publisher HAVING COUNT(*)> 1,1
160,book_2,Please show the most common publication date.,SELECT publication_date FROM publication GROUP BY publication.publication_date ORDER BY COUNT(*) DESC LIMIT 1,1
161,book_2,List the writers who have written more than one book.,SELECT writer FROM book GROUP BY book.writer HAVING COUNT(*)> 1,1
162,book_2,List the titles of books that are not published.,SELECT book.title FROM book,0
163,book_2,What is the number of distinct publication dates?,SELECT COUNT(DISTINCT(publication.Publication_Date)) FROM publication,1
164,book_2,How many distinct publication dates are there in our record?,SELECT COUNT(DISTINCT(publication.Publication_Date)) FROM publication,1
165,book_2,"Show the prices of publications whose publisher is either ""Person"" or ""Wiley""",SELECT publication.price FROM publication WHERE publication.Publisher = 'Person'  OR publication.Publisher = 'Wiley' ,1
166,musical,How many actors are there?,SELECT COUNT(*) FROM actor,1
167,musical,Count the number of actors.,SELECT COUNT(*) FROM actor,1
168,musical,List the name of actors in ascending alphabetical order.,SELECT actor.name FROM actor ORDER BY actor.Name,1
169,musical,"What are the names of actors, ordered alphabetically?",SELECT actor.name FROM actor ORDER BY actor.Name,1
170,musical,What are the characters and duration of actors?,"SELECT actor.character ,duration FROM actor",1
171,musical,Return the characters and durations for each actor.,"SELECT character ,duration FROM actor GROUP BY actor.actor_id",1
172,musical,List the name of actors whose age is not 20.,SELECT actor.name FROM actor WHERE actor.age != '20' ,1
173,musical,What are the names of actors who are not 20 years old?,SELECT T2.name FROM musical AS T1 JOIN actor AS T2 ON T1.Musical_ID = T2.Musical_ID WHERE T1.Year  != 20,0
174,musical,What are the characters of actors in descending order of age?,SELECT actor.character FROM actor ORDER BY actor.age DESC,1
175,musical,"Return the characters for actors, ordered by age descending.",SELECT character FROM actor ORDER BY actor.age DESC,1
176,musical,What is the duration of the oldest actor?,SELECT actor.duration FROM actor ORDER BY actor.age DESC LIMIT 1,1
177,musical,Return the duration of the actor with the greatest age.,SELECT actor.duration FROM actor ORDER BY actor.age DESC LIMIT 1,1
178,musical,"What are the names of musicals with nominee ""Bob Fosse""?",SELECT musical.name FROM musical WHERE musical.Nominee = 'Bob Fosse' ,1
179,musical,Return the names of musicals who have the nominee Bob Fosse.,SELECT musical.name FROM musical WHERE musical.Nominee  ='Bob Fosse',1
180,musical,"What are the distinct nominees of the musicals with the award that is not ""Tony Award""?",SELECT DISTINCT(musical.Nominee) FROM musical WHERE musical.Award != 'Tony Award' ,1
181,musical,Return the different nominees of musicals that have an award that is not the Tony Award.,SELECT DISTINCT(musical.Nominee) FROM musical WHERE musical.Award  != 'Tony Award' ,1
182,musical,Show names of actors and names of musicals they are in.,SELECT musical.name FROM musical,0
183,musical,What are the names of actors and the musicals that they are in?,SELECT T2.name FROM musical AS T1 JOIN actor AS T2 ON T1.Musical_ID = T2.Musical_ID,0
184,musical,"Show names of actors that have appeared in musical with name ""The Phantom of the Opera"".",SELECT actor.name FROM actor WHERE actor.Name = 'The Phantom of the Opera' ,0
185,musical,What are the names of actors who have been in the musical titled The Phantom of the Opera?,SELECT T1.name FROM musical AS T1 JOIN actor AS T2 ON T1.Musical_ID = T2.Musical_ID WHERE T1.Name = 'Phantom' AND T1.Award = 'Opera',0
186,musical,Show names of actors in descending order of the year their musical is awarded.,SELECT T2.name FROM musical AS T1 JOIN actor AS T2 ON T1.Musical_ID = T2.Musical_ID ORDER BY T1.Year DESC,1
187,musical,What are the names of actors ordered descending by the year in which their musical was awarded?,SELECT T2.name FROM musical AS T1 JOIN actor AS T2 ON T1.Musical_ID = T2.Musical_ID ORDER BY T1.Year DESC,1
188,musical,Show names of musicals and the number of actors who have appeared in the musicals.,"SELECT COUNT(*) ,musical.name FROM musical WHERE  Musical_ID IN (SELECT Musical_ID  FROM musical) GROUP BY musical.name",0
189,musical,Show names of musicals which have at least three actors.,SELECT T1.name FROM musical AS T1 JOIN actor AS T2 ON T1.Musical_ID = T2.Musical_ID GROUP BY T1.name HAVING COUNT(*) >= 3,1
190,musical,What are the names of musicals who have at 3 or more actors?,SELECT T1.name FROM musical AS T1 JOIN actor AS T2 ON T1.Musical_ID = T2.Musical_ID GROUP BY T1.name HAVING COUNT(*)>= 3,1
191,musical,How many musicals has each nominee been nominated for?,"SELECT musical.Nominee ,COUNT(*) FROM musical GROUP BY musical.nominee",1
192,musical,Please show the nominee who has been nominated the greatest number of times.,"SELECT T1.nominee ,  MAX(T2.Duration) FROM musical AS T1 JOIN actor AS T2 ON T1.Musical_ID = T2.Musical_ID GROUP BY T2.duration ORDER BY COUNT(*) DESC LIMIT 1",0
193,musical,Who is the nominee who has been nominated for the most musicals?,SELECT nominee FROM musical GROUP BY musical.nominee ORDER BY COUNT(*) DESC LIMIT 1,1
194,musical,List the most common result of the musicals.,SELECT musical.result FROM musical GROUP BY musical.result ORDER BY COUNT(*) DESC LIMIT 1,1
195,musical,Return the most frequent result across all musicals.,SELECT result FROM musical GROUP BY musical.result ORDER BY COUNT(*) DESC LIMIT 1,1
196,musical,List the nominees that have been nominated more than two musicals.,SELECT nominee FROM musical GROUP BY musical.nominee HAVING COUNT(*)> 2,1
197,musical,List the name of musicals that do not have actors.,SELECT musical.name FROM musical WHERE  Musical_ID NOT IN (SELECT Musical_ID  FROM actor),1
198,musical,What are the names of musicals who have no actors?,SELECT musical.name FROM musical WHERE  Musical_ID NOT IN (SELECT Musical_ID  FROM actor),1
199,musical,"Show the musical nominee with award ""Bob Fosse"" or ""Cleavant Derricks"".",SELECT nominee FROM musical WHERE musical.Award  = 'Bob Fosse'  OR musical.Award  = 'Cleavant Derricks' ,0
200,musical,Who are the nominees who were nominated for either of the Bob Fosse or Cleavant Derricks awards?,SELECT musical.nominee FROM musical WHERE musical.Award  = 'Cleavant Derricks',0
201,twitter_1,"Find the emails of the user named ""Mary"".",SELECT user_profiles.email FROM user_profiles,0
202,twitter_1,"What is the partition id of the user named ""Iron Man"".",SELECT user_profiles.uid FROM user_profiles,0
203,twitter_1,How many users are there?,SELECT COUNT(*) FROM user_profiles,1
204,twitter_1,How many followers does each user have?,"SELECT user_profiles.followers ,COUNT(*) FROM user_profiles GROUP BY user_profiles.followers",0
205,twitter_1,Find the number of followers for each user.,"SELECT user_profiles.followers ,COUNT(*) FROM user_profiles GROUP BY user_profiles.followers",0
206,twitter_1,Find the number of tweets in record.,SELECT COUNT(*) FROM tweets,1
207,twitter_1,Find the number of users who posted some tweets.,SELECT COUNT(*) FROM user_profiles AS T1 JOIN tweets AS T2 ON T1.uid = T2.uid,0
208,twitter_1,Find the name and email of the user whose name contains the word ‘Swift’.,"SELECT user_profiles.name ,email FROM user_profiles WHERE user_profiles.name  ='Swift'",0
209,twitter_1,Find the names of users whose emails contain ‘superstar’ or ‘edu’.,SELECT user_profiles.name FROM user_profiles,0
210,twitter_1,Return the text of tweets about the topic 'intern'.,SELECT tweets.text FROM tweets,0
211,twitter_1,Find the name and email of the users who have more than 1000 followers.,"SELECT user_profiles.name ,email FROM user_profiles GROUP BY user_profiles.followers HAVING COUNT(*)> 1000",0
212,twitter_1,"Find the names of the users whose number of followers is greater than that of the user named ""Tyler Swift"".",SELECT user_profiles.name FROM user_profiles,0
213,twitter_1,Find the name and email for the users who have more than one follower.,"SELECT name ,email FROM user_profiles WHERE user_profiles.followers  > 'one'  GROUP BY user_profiles.followers HAVING COUNT(*)> 1",0
214,twitter_1,Find the names of users who have more than one tweet.,SELECT T1.name FROM user_profiles AS T1 JOIN tweets AS T2 ON T1.uid = T2.uid GROUP BY T1.name HAVING COUNT(*)> 1,0
215,twitter_1,Find the name of the user who has the largest number of followers.,SELECT user_profiles.name FROM user_profiles GROUP BY user_profiles.followers ORDER BY user_profiles.followers DESC LIMIT 1,1
216,twitter_1,List the names of 5 users followed by the largest number of other users.,SELECT user_profiles.name FROM user_profiles WHERE user_profiles.followers  = 5 GROUP BY user_profiles.name ORDER BY COUNT(*) DESC LIMIT 1,0
217,twitter_1,List the text of all tweets in the order of date.,SELECT tweets.text FROM tweets,1
218,twitter_1,Find the name of each user and number of tweets tweeted by each of them.,"SELECT COUNT(*) ,  T1.name FROM user_profiles AS T1 JOIN tweets AS T2 ON T1.uid = T2.uid GROUP BY T1.name",0
219,twitter_1,"Find the name of the user who tweeted more than once, and number of tweets tweeted by them.","SELECT COUNT(*) ,  T1.name FROM user_profiles AS T1 JOIN tweets AS T2 ON T1.uid = T2.uid GROUP BY T1.name",0
220,twitter_1,Find the maximum and total number of followers of all users.,"SELECT COUNT(*) ,MAX(user_profiles.followers) FROM user_profiles GROUP BY user_profiles.followers ORDER BY COUNT(*) DESC LIMIT 1",0
221,product_catalog,Find the names of all the catalog entries.,SELECT Catalog_Contents.catalog_entry_name FROM Catalog_Contents,1
222,product_catalog,What are all the catalog entry names?,SELECT catalog_entry_name FROM Catalog_Contents,1
223,product_catalog,What are the attribute data types with more than 3 attribute definitions?,SELECT attribute_data_type FROM Attribute_Definitions,0
224,product_catalog,"What is the attribute data type of the attribute with name ""Green""?",SELECT T2.attribute_data_type FROM Attribute_Definitions AS T2 JOIN Catalog_Contents_Additional_Attributes AS T1 ON T2.attribute_id = T1.attribute_id WHERE T2.attribute_name = 'Green' ,1
225,product_catalog,"Find the attribute data type for the attribute named ""Green"".",SELECT attribute_data_type FROM Attribute_Definitions AS T2 JOIN Catalog_Contents_Additional_Attributes AS T1 ON T2.attribute_id = T1.attribute_id WHERE T1.attribute_value  = 'Green' ,0
226,product_catalog,Find the name and level of catalog structure with level between 5 and 10.,"SELECT T3.attribute_name ,  T2.catalog_level_number FROM Attribute_Definitions AS T3 JOIN Catalog_Contents_Additional_Attributes AS T1 ON T3.attribute_id = T1.attribute_id    JOIN Catalog_Structure AS T2 ON T2.catalog_id = T1.catalog_entry_id   WHERE T2.catalog_level_number  BETWEEN 5 AND 10",0
227,product_catalog,What are the name and level of catalog structure with level number between 5 and 10,"SELECT T3.attribute_name ,  T2.catalog_level_number FROM Attribute_Definitions AS T3 JOIN Catalog_Contents_Additional_Attributes AS T1 ON T3.attribute_id = T1.attribute_id    JOIN Catalog_Structure AS T2 ON T2.catalog_id = T1.catalog_entry_id   WHERE T2.catalog_level_number  BETWEEN 5 AND 10",0
228,product_catalog,"Find all the catalog publishers whose name contains ""Murray""",SELECT catalog_publisher FROM Attribute_Definitions AS T2 JOIN Catalog_Contents_Additional_Attributes AS T1 ON T2.attribute_id = T1.attribute_id    JOIN Catalogs AS T3 ON T3.catalog_id = T1.catalog_entry_id   WHERE T2.attribute_name  = 'Murray' ,0
229,product_catalog,Which catalog publisher has published the most catalogs?,SELECT catalog_publisher FROM Catalogs GROUP BY Catalogs.catalog_publisher ORDER BY COUNT(*) DESC LIMIT 1,1
230,product_catalog,Find the catalog publisher that has the most catalogs.,SELECT catalog_publisher FROM Catalogs GROUP BY Catalogs.catalog_publisher ORDER BY COUNT(*) DESC LIMIT 1,1
231,product_catalog,Find the names and publication dates of all catalogs that have catalog level number greater than 5.,"SELECT T3.catalog_name ,  date_of_publication FROM Catalogs AS T3 JOIN Catalog_Contents_Additional_Attributes AS T1 ON T3.catalog_id = T1.catalog_entry_id    JOIN Catalog_Structure AS T2 ON T2.catalog_id = T1.catalog_entry_id   WHERE T2.catalog_level_number > '5' ",0
232,product_catalog,What are the name and publication date of the catalogs with catalog level number above 5?,SELECT T3.date_of_publication FROM Catalogs AS T3 JOIN Catalog_Contents_Additional_Attributes AS T1 ON T3.catalog_id = T1.catalog_entry_id    JOIN Catalog_Structure AS T2 ON T2.catalog_id = T1.catalog_entry_id   WHERE T2.catalog_level_number > '5' ,0
